co_per_rol,P_0,r_f,d,s,T,phi,n_s,n_o,K,wealth,rescale_factor
36023,100.0,0.0197,0.0060000001,0.61992753,5.282206442481119,0.082609586,0.0044200001,0.005578881440000001,27.50521417680441,0.14516829,74.63607
36077,100.0,0.0197,0.0080000004,0.49092126,4.937828797667611,0.29939294,0.095930003,0.00328565059,113.8387391441062,0.63449121,23.075533
36081,100.0,0.0197,0.0,0.49304774,3.501326143097488,0.14384435,0.00187,0.023253504839999998,62.84877993295502,0.30456719,35.053452
36086,100.0,0.0197,0.0,0.31698745,3.3726168063372017,0.041907448,0.00281,0.006717517480000001,63.919230937573744,0.12251325,83.958488
36098,100.0,0.0197,0.018999999,0.48681813,3.650304842677133,0.02180068,0.0025200001,0.00293659552,109.60575360766668,0.070165843,42.318451
36115,100.0,0.0197,0.0060000001,0.3972787,2.7004393024698636,0.13472234,0.02825,0.00124922471,85.35507612179148,0.247907,19.94117
36165,100.0,0.0197,0.0,0.34884086,1.7432876999994629,0.088956095,7.9999998e-05,0.013636364,16.67906284864244,0.26366144,11.831601
36182,100.0,0.0197,0.0,0.40664452,2.0613718197766433,0.0763698,0.00721,0.0090257194,54.82962199905709,0.48629236,21.169941
36189,100.0,0.0197,0.0099999998,0.41556245,3.0935084992436317,0.13865705,0.0019799999,0.003941999660000001,78.37376799190646,0.19456849,10.83073
36196,100.0,0.0197,0.0062000002,0.52255726,2.5079735389189155,0.093668669,0.033209998,0.0022333009699999997,131.75930599904467,0.2465104,4.2220736
36221,100.0,0.0197,0.028000001,0.49949607,3.4837495210838556,0.054135021,0.0115,0.006804086166,86.32009960671573,0.17881213,21.598846
36226,100.0,0.0197,0.00155,0.33545712,2.0055457002809525,0.26769239,0.09076,0.0372324143,81.41039378026116,1.2550899,4.5801826
36233,100.0,0.0197,0.0,0.66759002,4.508904443026122,0.15686753,0.00318,0.004818517017,135.61900634062383,0.34269336,6.0121236
36260,100.0,0.0197,0.0016,0.6154483,5.0,0.13619633,0.0048400001,0.0,100.0,0.24833311,11.071055
36282,100.0,0.0197,0.0040500001,0.35166237,4.9282189218307675,0.10664114,0.0036500001,0.00102009133,75.41565837697364,0.21127871,13.798764
36291,100.0,0.0197,0.022,0.35517958,1.9197259899992156,0.1676057,0.0055200001,0.0052876482,81.51373074346502,0.56277668,5.6471229
36297,100.0,0.0197,0.0,0.60774267,9.144555036999316,0.38797081,0.0087700002,0.01144544537,202.0281972599394,0.81130862,17.758266
36346,100.0,0.0197,0.00079999998,0.65455198,3.033972619992609,0.4438394,0.11444,0.00036556387,147.38030713666768,1.7709471,2.4225588
36370,100.0,0.0197,0.0,0.46708643,1.8662223604090291,0.47436923,0.0174,0.021525149199999996,113.37681433685054,1.2384784,4.1986642
36384,100.0,0.0197,0.0083999997,0.52706307,2.7297881529562913,0.041749649,0.00275,0.005450774617000002,58.47170181422134,0.087343253,27.179295
36414,100.0,0.0197,0.0,0.41452274,4.135118725009732,0.30068976,0.0036899999,0.0196801668,92.6301036881475,0.76519817,8.5261927
36420,100.0,0.0197,0.001,0.84399319,3.6861248628199577,0.28559622,0.04611,0.011699199,107.4099757098411,0.79576999,9.2553148
36432,100.0,0.0197,0.0106,0.43448347,3.3757896042115454,0.15955174,0.054609999,0.0056941877,39.126926837691606,0.31031922,11.543434
36473,100.0,0.0197,0.0,0.59496784,2.5748079164820186,0.10542429,0.00235,0.005701319335999999,169.13143535808393,0.47144946,7.5300102
36484,100.0,0.0197,0.0016,0.4843291,6.11553808828123,0.52749604,0.01378,0.0031965054,89.50738027303402,0.74345154,5.5023446
36513,100.0,0.0197,0.0018,0.52222043,2.1142166787127574,0.3087948,0.037950002,0.0276256444,113.05312784636308,1.8389683,3.5907891
36583,100.0,0.0197,0.014,0.36663622,2.2934912959795635,0.20908378,0.00091,0.00380018103,94.30755806398041,0.31149662,5.6934929
36597,100.0,0.0197,0.0,0.364133,4.749159910978413,0.24299321,0.00722,0.00206452029,60.1269114119281,0.45718956,17.369226
36829,100.0,0.0197,0.0,0.62241161,1.3999999999964199,0.27562505,0.01418,0.0019976518,215.70708410777814,1.1217154,3.515007
37365,100.0,0.0197,0.0020000001,0.5332849,2.5275591859349924,0.16692096,0.00173,0.001460301187,198.33731468216723,0.17661445,19.14312
37477,100.0,0.0197,0.0,0.50843668,1.7366017397450604,0.047695495,0.00182,0.004003279033999999,35.87483171909699,0.090091698,39.271885
37598,100.0,0.0197,0.019200001,0.92328125,4.924714260807732,0.029053597,0.00056999997,0.0014696825400000002,40.732029974840145,0.084441841,293.29419
37655,100.0,0.0197,0.0,0.46324456,2.392120839223077,0.013242648,0.068539999,0.002142014026,75.02994451912407,0.015016966,244.42461
37694,100.0,0.0197,0.0,0.43043879,2.593260649574566,0.059737708,0.00042,0.008443108979999999,63.739621938573144,0.15622631,21.605516
37776,100.0,0.0197,0.0014,0.48095137,2.823746852205015,0.24069664,0.0055,0.006083268960000001,199.79324821617647,0.22679754,13.731721
37889,100.0,0.0197,0.0,0.35531029,2.165594656971294,0.44613701,0.0082799997,0.007161389703000001,100.16474570968948,0.55208051,13.68543
37941,100.0,0.0197,0.0,0.5373764,4.036922345594841,0.1841011,0.01429,0.051465773799999996,77.9981841285928,0.16655628,26.798676
38031,100.0,0.0197,0.00079999998,0.56020564,5.563561569997074,0.13729861,0.04857,0.00071278377,24.139040875444653,0.26060772,8.7179317
38049,100.0,0.0197,0.0099999998,0.45876768,5.0,0.1152059,0.0099799996,0.0,100.0,0.25628358,11.304786
38137,100.0,0.0197,0.022999899,0.45164928,4.113524349824988,0.023793615,0.0016899999,0.00298550509,67.63523345301488,0.044159461,191.2832
38207,100.0,0.0197,0.0,0.44323757,2.0168396326810365,0.083074979,0.034630001,0.0027286061079999997,45.619278364393054,0.1072714,12.997632
38281,100.0,0.0197,0.003,0.2996498,3.62604018282229,0.062577829,0.0037499999,0.00606763068,79.3077813760805,0.19901374,28.757788
38300,100.0,0.0197,0.0,0.44251746,4.314519334423609,0.094985448,0.00042,0.011502792510000002,150.21432086691104,0.30433387,10.46814
38336,100.0,0.0197,0.0080000004,0.40015212,2.671136369689062,0.41701734,0.0049700001,0.0054680977000000006,116.1975408320001,0.44326037,6.8461924
38440,100.0,0.0197,0.0060000001,0.35026819,4.813712412198227,0.008400498,4.9999999e-05,0.000324636291,51.73440589571643,0.025821056,713.21344
38460,100.0,0.0197,0.0,0.54725683,2.8040786610768413,0.056925904,0.0021500001,0.01013326966,54.77115571569905,0.16429295,22.369553
38471,100.0,0.0197,0.0,0.42436418,2.263013760000004,0.015869414,0.19902,0.00014259852,57.51260046315219,0.023599515,14.193089
38480,100.0,0.0197,0.0060000001,0.4523567,3.701098902756713,0.16551554,0.01052,0.00239619737,66.01478198955849,0.32390869,6.782475
38514,100.0,0.0197,0.0,0.48004147,3.1350748037779703,0.37794825,0.01626,0.02596207066,132.16092286648336,0.90466213,2.7051294
38521,100.0,0.0197,0.0136,0.41697821,1.6834414804562658,0.148688,0.00373,0.005764174380000001,98.45888244411758,0.3219375,5.1693006
38548,100.0,0.0197,0.0,0.42464685,3.32473962437954,0.25384185,0.00199,0.02667162742,124.36425244383224,0.75593936,3.040736
38564,100.0,0.0197,0.0024000001,0.3880063,2.246430387818842,0.35138515,0.0044999998,0.01008485224,83.20490305557078,0.51918226,6.322999
38570,100.0,0.0197,0.00079999998,0.39199641,3.597808339999974,0.21188192,0.016899999,0.0011614964,56.38403167271527,0.44454312,6.2629557
38633,100.0,0.0197,0.0,0.44939861,6.426026601633606,0.15461987,0.0060299998,0.016245357640000003,56.00098279669877,0.42351833,6.6291871
38642,100.0,0.0197,0.0035000001,0.42975155,2.105753439532745,0.063907534,0.00661,0.0024056195,84.66381263711298,0.43065402,12.380387
38655,100.0,0.0197,0.0,0.56605303,2.6014239079837242,0.21777277,0.0156,0.0038754359000000007,108.66843830294974,0.35470182,6.5369143
38680,100.0,0.0197,0.0,0.47003457,4.842959290061134,0.30855531,0.01685,0.01349284161,306.2052734792568,0.94829267,1.7867105
38702,100.0,0.0197,0.0,0.43216714,1.990684919999842,0.034312006,0.59928,0.015299585,63.76404494381983,0.12775815,9.3074417
38789,100.0,0.0197,0.016000001,0.32977721,3.7008813450225464,0.24879803,0.00214,0.00182507363,100.63773070574088,0.76141042,4.9719043
39263,100.0,0.0197,0.0068892855,0.4409503,4.561203786212998,0.10641059,0.0032800001,0.00110738288,271.643505993732,0.215948,18.37866
39348,100.0,0.0197,0.0,0.54119635,3.5425800548706343,0.43525982,0.057769999,0.00719668839,115.25496607234507,1.4465783,1.9086945
39396,100.0,0.0197,0.0076000001,0.45233411,2.545082060092163,0.22515963,0.0047599999,0.0049464301,111.9396798711047,0.39519349,6.5930734
39508,100.0,0.0197,0.0060000001,0.37775788,2.9083707211315164,0.10888147,0.0022499999,0.0034708884500000005,86.57854818947754,0.15350667,39.526661
39748,100.0,0.0197,0.0,0.38807678,2.473231649825048,0.065950058,0.01147,0.00659194079,62.70356428864369,0.18440823,38.560818
39792,100.0,0.0197,0.0,0.36222157,4.018216034455328,0.037511796,0.00096999999,0.005883166140000001,96.14967983217619,0.11570963,74.093781
39864,100.0,0.0197,0.0,0.38928106,2.3809252404739594,0.13370143,0.0051099998,0.0018059013,114.34428624969571,0.44089156,22.869516
39997,100.0,0.0197,0.0,0.47338188,6.945259419284369,0.038468294,0.050420001,0.028699467899999997,14.567761347001872,0.07659509,37.765099
40000,100.0,0.0197,0.0,0.42534259,7.658115740521143,0.19972311,0.0088799996,0.043017703,29.30547623927127,0.45833361,5.6196599
40014,100.0,0.0197,0.0,0.52219594,3.133698539999996,0.12349482,0.10436,0.0043855109,115.59917355372049,0.62614828,4.339931
40026,100.0,0.0197,0.0,0.36748314,4.56668206115373,0.10958745,0.090070002,0.014892824499999999,118.17602397238655,0.306797,11.850271
40035,100.0,0.0197,0.0,0.40494946,3.411780680000003,0.052087571,0.01067,0.0046662027,58.083252662149114,0.1678292,37.837238
40040,100.0,0.0197,0.0,0.49981567,3.0287954605167036,0.16472666,0.01663,0.0031757454,98.59871429094761,0.3658103,6.4452529
40054,100.0,0.0197,0.0,0.54836482,4.470658096749278,0.031076113,0.14113,0.000666436466,103.28092994127712,0.15501808,16.031157
42668,100.0,0.0197,0.0,0.56524742,3.484148583297176,0.48367763,0.052069999,0.01375215452,708.7400701449191,1.9884174,1.2052387
42713,100.0,0.0197,0.0,0.565997,2.823232606036692,0.24929324,0.11479,0.0346208553,43.313236593455215,0.43061841,4.4164853
42844,100.0,0.0197,0.0,0.57225949,4.947733831394636,0.28452322,0.02135,0.015139300630000001,70.68951614047616,1.1608274,1.9751147
42854,100.0,0.0197,0.0,0.51595646,2.1477442486245564,0.11322678,0.00385,0.02210309307,83.6813702515757,0.39911795,4.3185983
42889,100.0,0.0197,0.0,0.56673521,4.7108259439797395,0.27317113,0.0089499997,0.0091020438,172.93810986396417,1.4004877,1.9850305
42948,100.0,0.0197,0.0096000005,0.47738749,2.9802738000000004,0.17558382,0.0089299995,0.00041614455,129.69687145404444,0.49264091,11.91419
42959,100.0,0.0197,0.0089999996,0.53515577,3.985998952645133,0.2110343,0.01095,0.00585799583,88.81955869959656,0.44499233,5.718317
42972,100.0,0.0197,0.0,0.4728196,2.978880244011791,0.089794375,0.00021,0.01928413862,107.51382220197678,0.33090469,5.5453138
43015,100.0,0.0197,0.0,0.58277512,5.0,0.087505214,0.19774,0.0,100.0,0.12894912,15.816337
43025,100.0,0.0197,0.0,0.56482577,4.4878941343895375,0.046533775,0.19427,0.029891368610000003,44.011971465812245,0.1300461,6.7013259
43131,100.0,0.0197,0.017625,0.50855559,2.617067671688214,0.053322673,0.017240001,0.00498251186,53.204429561665606,0.075660489,48.56945
43139,100.0,0.0197,0.0144,0.42490128,3.45776909726171,0.028321557,0.01091,0.00113065326,88.31455366786841,0.07161355,8.5152102
43180,100.0,0.0197,0.0,0.51791883,2.7346548608820864,0.14998773,7.0000002e-05,0.00353062607,84.65817893412846,0.54457074,3.4944525
43221,100.0,0.0197,0.0,0.72159427,5.0,0.097974069,0.038430002,0.0,100.0,0.19415812,10.387361
43227,100.0,0.0197,0.0,0.5247156,3.701090360184721,0.10146736,0.02806,0.0119019493,84.95040685927616,0.3209264,8.1563473
44266,100.0,0.0197,0.0,0.55650514,4.116289892630784,0.10545808,0.088069998,0.00757386202,37.90950252257265,0.21302153,7.3516984
44304,100.0,0.0197,0.0088,0.53695172,3.3248623499722814,0.18525843,0.01137,0.00144655001,89.60730062680894,0.48416638,7.8512702
44328,100.0,0.0197,0.0,0.61581111,5.068264933420595,0.12727915,0.0055999998,0.012308388640000001,61.159132971679874,0.25478595,5.9471169
44408,100.0,0.0197,0.0,0.77347112,3.9442124978875355,0.18691781,0.0056099999,0.00915767741,67.897329758061,0.53897661,3.3526499
44437,100.0,0.0197,0.0068000001,0.56123787,4.624360025735795,0.14962682,0.0054600001,0.01807484564,39.90158988507923,0.46633714,8.168107
44504,100.0,0.0197,0.0,0.61457574,4.512465899020749,0.088531747,0.00066999998,0.00919905186,97.9022056306639,0.4640235,15.135361
44523,100.0,0.0197,0.0043000001,0.56434941,2.2318944043339872,0.11509679,0.0059500001,0.0019502525220000003,78.52995222939927,0.15574479,11.369475
44550,100.0,0.0197,0.0,0.64575762,2.3589231022490424,0.20736974,0.00052,0.01791630399,45.80100822593072,0.4023608,7.1010842
44567,100.0,0.0197,0.0,0.60208046,3.317110731734132,0.19303279,0.0068999999,0.01622108981,101.82485918336326,0.26156649,12.934212
44595,100.0,0.0197,0.0,0.57650924,2.3544770912667774,0.025247864,0.00581,0.0046021432000000004,72.06467070618845,0.14086552,32.001122
44616,100.0,0.0197,0.0,0.40807179,3.554732543562262,0.066426292,0.0056400001,0.006443021639999999,45.393936188781275,0.18674806,42.480576
44621,100.0,0.0197,0.0,0.5767979,2.7248906528413754,0.1224467,0.02235,0.0073687278000000005,74.41285418562725,0.43324056,5.206347
44639,100.0,0.0197,0.0037499999,0.40762571,3.741643709999988,0.45153916,0.01746,0.013135538,72.4808895066017,0.42574799,6.5304699
44646,100.0,0.0197,0.0,0.48616078,3.6131798194232165,0.1255561,0.056809999,0.0054339511,54.70307700532584,0.22547376,5.937386
44671,100.0,0.0197,0.0,0.78077412,4.476137052550661,0.33752725,9.0000001e-05,0.0241501422,186.31847692419043,1.5296602,1.3779273
44673,100.0,0.0197,0.0,0.94776922,4.595128400962685,0.2584511,0.0097200004,0.0124730675,54.9276515443647,0.34989229,4.7169347
44700,100.0,0.0197,0.0,0.54448706,3.6884998047569786,0.24017392,0.00229,0.04012365501,187.48505995016563,0.60641438,6.7538557
44786,100.0,0.0197,0.0053500002,0.45079172,2.2749671027705816,0.20091423,0.01089,0.0031388805399999997,69.52654663463963,0.27906215,14.618845
44824,100.0,0.0197,0.0,0.66960984,3.1119854876296875,0.08452066,0.0039400002,0.029992274599999997,54.50227985119473,0.2779569,6.1261711
44851,100.0,0.0197,0.0,0.60682422,3.4656579379134893,0.39677197,0.0080399998,0.00892909175,22.10155743561893,0.37318066,9.4659739
45017,100.0,0.0197,0.0,0.72277588,3.6654488285387736,0.14715514,0.01171,0.01327380136,127.7676097521226,0.46419162,6.0964909
45477,100.0,0.0197,0.0025500001,0.56245065,4.528020644775221,0.14592734,0.00174,0.00343007899,93.31214210730245,0.31496161,10.908559
45583,100.0,0.0197,0.010640123,0.62073785,3.65490965715273,0.014372028,0.0052399999,0.00310778545,80.74106813324218,0.037677467,168.35062
45833,100.0,0.0197,0.0092000002,0.50651354,4.335763251098205,0.14363554,0.0095800003,0.009478814510000001,39.15888154313116,0.4511967,10.151415
45991,100.0,0.0197,0.0,0.61695707,4.284002227568298,0.40552631,0.033539999,0.07029008749999999,41.14804212827728,0.7742362,6.7146201
46108,100.0,0.0197,0.0041999999,0.38164189,4.906267196147191,0.021975366,0.00336,0.00075870453,51.95274512825147,0.042487945,50.303009
46132,100.0,0.0197,0.0,0.52759361,5.696036096496573,0.021451777,0.0077999998,0.00973454828,20.79154360091737,0.032845635,182.50334
46272,100.0,0.0197,0.0,0.60421824,4.752325432439947,0.18482094,0.00728,0.049036206540000016,33.56231850881963,0.50947785,5.4742174
46385,100.0,0.0197,0.0,0.53590906,6.334919962433889,0.12823622,0.0086700004,0.022545787930000002,58.27064972500327,0.26226142,9.8922911
46485,100.0,0.0197,0.0,0.56290412,3.7339971178991855,0.16963516,0.00102,0.01639058672,58.813519537484275,0.3466934,7.2588959
46511,100.0,0.0197,0.0,0.41691542,2.176223470558533,0.071361855,0.0037400001,0.0128459304,74.42590963620795,0.25899053,8.763505
46546,100.0,0.0197,0.0,0.65892416,3.0177009009599587,0.11500434,0.016109999,0.00965011839,84.66948321579628,0.26362273,8.4025183
46862,100.0,0.0197,0.00039999999,0.5561682,3.1468311492762293,0.1638865,0.0084600002,0.00743108508,206.4540173340078,0.30666038,10.820037
47744,100.0,0.0197,0.0,0.45181832,6.301566014100315,0.09067785,0.045150001,0.0077995694,42.14815485080959,0.2668561,13.989138
47765,100.0,0.0197,0.0,0.5492661,4.2029088625870195,0.42434108,0.00022,0.016748180100000003,79.15050445285249,0.71377116,3.908231
48025,100.0,0.0197,0.0,0.56286311,2.718997071940818,0.25545722,0.0051899999,0.005588143649999999,102.00473841994271,0.34590459,3.712841
48026,100.0,0.0197,0.0,0.65226763,4.26618277032912,0.1604996,0.00716,0.03062357857,33.121264102604776,0.34049278,6.9814129
48156,100.0,0.0197,0.00089999998,0.57323968,2.83326333044218,0.26898447,0.00232,0.01946890497,81.72293575186615,0.51197809,4.8913641
48205,100.0,0.0197,0.0,1.1773257,4.861733614072614,0.20343998,0.0059400001,0.0123759426,74.31691679084912,0.48467559,4.1811838
48213,100.0,0.0197,0.0,0.59175342,2.959037440549009,0.61052674,0.026969999,0.033591518699999996,89.83412735714384,1.5615886,1.3782804
48228,100.0,0.0197,0.0104,0.25741512,3.301203765763695,0.10889666,0.00339,0.0194761195,68.96280060162522,0.3028613,39.131569
48629,100.0,0.0197,0.0,0.54517937,2.4730964559343835,0.075323708,0.021260001,0.01641201418,74.32355309940884,0.176709,4.717638
48653,100.0,0.0197,0.0,0.4048999,4.157808129988522,0.057126582,0.00046000001,0.0027299034,20.891853932582723,0.16201521,31.297812
49081,100.0,0.0197,0.0,0.52654761,5.0,2.2024112,0.10295,0.0,100.0,6.5776496,1.6323121
49658,100.0,0.0197,0.0,0.60687304,2.9724387374341465,0.34804261,0.050220001,0.0279898354,66.02773200049856,0.70114934,3.7382436
49715,100.0,0.0197,0.0,0.76764232,0.23965307650323853,0.98306471,0.0,0.01292537304,131.08327600610855,1.5484979,2.2083602
49873,100.0,0.0197,0.0020999999,0.74353766,3.3334839945177572,0.21504708,0.00404,0.004165737833,152.21010542175293,0.46377033,6.0846629
49916,100.0,0.0197,0.0020000001,0.67629999,2.8522532490883017,0.042447928,0.0082799997,0.000961270268,129.1355955970571,0.13218533,74.154335
50348,100.0,0.0197,0.0,0.73462105,3.9242765119925243,0.31703663,0.0086500002,0.026530164460000002,353.25518708352763,0.71572101,2.7803032
50760,100.0,0.0197,0.0,0.66520202,5.765633680547187,0.34125021,0.00127,0.00234757528,43.872144971816454,0.37684879,3.9657941
50995,100.0,0.0197,0.0049000001,0.50821978,3.703134715401875,0.098411269,0.01945,0.0385897764,80.69451739891818,0.26188898,32.794983
51350,100.0,0.0197,0.00079999998,0.36995202,1.9987924750216635,0.16722532,0.22645999,0.00194663052,111.92020287491948,0.42530528,4.0660291
51431,100.0,0.0197,0.0,0.69242847,4.473690026075006,0.068991564,0.0091399997,0.00568760401,22.934679491204168,0.19550709,20.03471
51446,100.0,0.0197,0.0,0.53860945,3.3379080717750464,0.20281401,7.9999998e-05,0.023741807490000003,131.04931755486513,0.49154663,8.5406923
51505,100.0,0.0197,0.0,0.48593211,7.764913967448754,0.17491122,0.02012,0.02142089951,131.18692191078756,0.38848552,4.3555069
51533,100.0,0.0197,0.0,0.49810779,5.30043532400915,0.26477796,0.0108,0.01722041732,35.56808454021374,0.8254047,4.6162076
51806,100.0,0.0197,0.0,0.428215,3.5092074068853143,2.8590863,0.0087900003,0.0586812251,181.95542880965073,4.0133581,0.88842088
51818,100.0,0.0197,0.0,0.73984838,3.132227474349522,0.22192644,0.00666,0.0030152100300000003,138.10742745016245,0.41461521,2.9726202
51884,100.0,0.0197,0.0,0.49407279,4.335347817445341,0.027327655,0.00284,0.01546660977,42.53952615553626,0.056480303,68.89991
51975,100.0,0.0197,0.0061499998,0.46757281,3.386873082175949,0.22226399,0.0046000001,0.0026051784299999997,104.36146661517826,0.33425382,7.6895676
52222,100.0,0.0197,0.0,0.62420326,4.668231377380811,0.23285413,0.01591,0.00776061882,31.793625832202917,0.4246445,6.2898822
52325,100.0,0.0197,0.0,0.47366363,3.587411809111328,0.026637789,0.0096800001,0.00234456745,24.845137605926517,0.052656554,84.259323
53065,100.0,0.0197,0.00280186,0.62917697,3.975346049597522,0.08591748,0.00254,0.00246690745,148.74923419031288,0.19517677,17.470041
53153,100.0,0.0197,0.0,0.4850305,2.9288964424125394,0.42539218,0.061360002,0.008736366189999999,64.72802556159182,0.58853221,3.3146777
53426,100.0,0.0197,0.0,0.50122845,3.3375622374590264,0.10628088,0.01725,0.022474154540000003,47.63135480474273,0.33601299,7.2222967
53441,100.0,0.0197,0.0024000001,0.56565315,3.3956273190934825,0.26207283,0.01437,0.00250731309,77.1643448073471,0.63001937,3.905376
53463,100.0,0.0197,0.0,1.3672769,3.6144398993925493,1.233956,0.079400003,0.0140299306,5374.079256865342,1.7714373,8.3820801
53469,100.0,0.0197,0.0,0.32110366,4.453701714789451,0.045081876,0.0,0.010507148139999999,17.629025203087206,0.15713416,73.339699
53629,100.0,0.0197,0.0080000004,0.43237931,3.9238063523858338,0.21911968,0.00166,0.00371751701,146.33179603126095,0.24187243,6.5337625
53807,100.0,0.0197,0.0,0.48605171,3.5042328558592035,0.051793803,0.0035000001,0.012184533280000001,34.391282512700265,0.1221326,44.786903
54223,100.0,0.0197,0.0,0.65731758,4.496799791667232,0.18879235,0.01109,0.00784495575,97.91227005408908,0.55431765,3.9691758
54514,100.0,0.0197,0.0,0.60119224,5.8378084799580225,0.39371246,0.00124,0.0010127487,89.99999999785715,1.6946094,2.0562849
